Serial Number,UDID,Asset ID,Cover Tag,Location,Technician,Time Scanned,Owner,Returned
JXTD4GW52Q,,12910-242976,736,threerivers@moderndemocracy.com,vilte,2024-06-13 09:52:26.018275,FLEX IT,2024-07-11 16:07:45.885139
K2GQD7MGYL,,12910-243048,,,,,FLEX IT,
K3MXV0F6MJ,,12910-243019,,,,,FLEX IT,
K4W2T422T3,,12910-243003,,,,,FLEX IT,
K69TH9YP3Q,,12910-242979,,,,,FLEX IT,
K9M6LT71T2,,12910-242981,,,,,FLEX IT,
KHK4D95GWY,,12910-243045,808,tamworth@moderndemocracy.com,vilte,2024-06-13 10:29:20.860462,FLEX IT,2024-07-11 13:32:15.882710
KMWQ3J6XJ9,,12910-243063,,,,,FLEX IT,
KPFCVDNJ2F,,12910-243034,,,,,FLEX IT,
KQ0H99WV0F,,12910-243006,,,,,FLEX IT,
KQQQN6VG4Y,,12910-243061,909,rochford@moderndemocracy.com,parisa,2024-06-13 11:48:50.420955,FLEX IT,2024-07-09 15:27:06.588060
KR9M02C7PL,,12910-243027,,,,,FLEX IT,
KVPYXJDQTT,,12910-242974,,,,,FLEX IT,
L2RHY2HJ25,,12910-243015,,,,,FLEX IT,
L7D7Y17QRT,,12910-243000,,,,,FLEX IT,
LH3D07C6PG,,12910-243044,,,,,FLEX IT,
LKXWJX7HKL,,12910-243051,,,,,FLEX IT,
LQVKCF06RF,,12910-243035,,,,,FLEX IT,
LVQD79D40G,,12910-242997,680,peterbourough@moderndemocracy.com,vilte,2024-06-13 09:19:43.060514,FLEX IT,2024-07-09 14:32:27.659233
LVVC66YQTJ,,12910-243005,,,,,FLEX IT,
LW61N46RWD,,12910-243068,809,tamworth@moderndemocracy.com,vilte,2024-06-13 10:28:52.073628,FLEX IT,2024-07-11 13:32:13.577138
LWVXL9P9YH,,12910-242991,,,,,FLEX IT,
M02Y0CWH9K,,12910-243026,,,,,FLEX IT,
M694YK19RN,,12910-243031,,,,,FLEX IT,
M6KVG4YFYP,,12910-243042,752,lichfield@moderndemocracy.commehdi,vilte,2024-06-13 10:06:49.584745,FLEX IT,2024-07-11 12:26:50.593747
M6XV3N756M,,12910-243038,864,brentwood@moderndemocracy.com,parisa,2024-06-13 11:14:08.161478,FLEX IT,2024-07-09 14:57:43.351317
MCQ5L7NXWQ,,12910-243039,1185,brentwood@moderndemocracy.com,diana,2024-06-13 16:01:13.422200,FLEX IT,2024-07-09 14:57:40.839044
N4LW01FYW9,,12910-242977,,,,,FLEX IT,
N6P6CNV64K,,12910-243065,,,,,FLEX IT,
N6X9LJW3H5,,12910-242998,,,,,FLEX IT,
QCGW3LXW45,,12910-243049,,,,,FLEX IT,
QHHK32XDK2,,12910-243062,943,rochford@moderndemocracy.com,parisa,2024-06-13 12:06:05.961456,FLEX IT,2024-07-09 15:26:47.478243
QX35VV1YJ9,,12910-243056,893,rochford@moderndemocracy.com,parisa,2024-06-13 11:28:10.532643,FLEX IT,2024-07-09 15:24:35.524915
R0QW4N07GV,,12910-242985,,,,,FLEX IT,
R2C4QXL4JT,,12910-243036,,,,,FLEX IT,
RG45MVVJHC,,12910-243053,737,threerivers@moderndemocracy.com,vilte,2024-06-13 09:51:55.609271,FLEX IT,2024-07-11 16:10:08.414258
T3676LVY62,,12910-243064,,,,,FLEX IT,
T54MP9RVW1,,12910-243067,890,rochford@moderndemocracy.com,parisa,2024-06-13 11:29:58.257392,FLEX IT,2024-07-09 15:25:23.082603
TH1JNYVFYM,,12910-242994,,,,,FLEX IT,
TMGJQ40Q5F,,12910-242984,,,,,FLEX IT,
V4QQV7J655,,12910-242978,,,,,FLEX IT,
VCM9Y4WN36,,12910-243037,,,,,FLEX IT,
VQ95WK6C6Q,,12910-242995,,,,,FLEX IT,
W4H4N2YRW5,,12910-243054,,,,,FLEX IT,
W923Y6VP6N,,12910-243047,,,,,FLEX IT,
WWHJWFH4X1,,12910-243066,,,,,FLEX IT,
XCVJ96G09H,,12910-243032,,,,,FLEX IT,
XWFLX6C4TX,,12910-243069,,,,,FLEX IT,
Y257JR7NVW,,12910-243052,,,,,FLEX IT,
YG0G73F2L7,,12910-243014,1157,colchester@moderndemocracy.com,diana,2024-06-13 15:41:40.161267,FLEX IT,2024-07-09 15:08:40.423626
YJDX7MV3WT,,12910-243046,,,,,FLEX IT,
YVW0HW4X4G,,12910-243011,,,,,FLEX IT,
YXML66LD2G,,12910-243060,,,,,FLEX IT,
YYD1776GQM,,12910-243041,,,,,FLEX IT,
FT27FPW7NM,,12916-242970,1277,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:21:49.794670,FLEX IT,2024-07-10 10:32:18.675805
CV9QM7Y607,,12916-242948,1281,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:24:23.177990,FLEX IT,2024-07-10 10:31:15.901889
D4DDQWJN3L,,12916-242942,876,brentwood@moderndemocracy.com,parisa,2024-06-13 11:20:13.446424,FLEX IT,2024-07-09 15:00:13.020902
DG3HD9PJ9P,,12916-242972,939,rochford@moderndemocracy.com,parisa,2024-06-13 12:04:02.367925,FLEX IT,2024-07-09 15:25:37.057480
FG76QRW053,,12916-242963,986,horsham@moderndemocracy.com,parisa,2024-06-13 12:20:31.846681,FLEX IT,2024-07-11 11:12:53.048271
FL2NY9HMVH,,12916-242964,1278,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:22:26.889576,FLEX IT,2024-07-10 10:32:03.704129
FMXG9K5QD2,,12916-242940,1272,horsham@moderndemocracy.com,vilte,2024-06-14 10:53:30.000023,FLEX IT,2024-07-11 11:13:40.493195
G0WWXGJK3G,,12916-242969,946,fenland@moderndemocracy.com,parisa,2024-06-13 12:07:24.723858,FLEX IT,2024-07-09 13:48:18.924706
GH9QJC6KT0,,12916-242945,,,,,FLEX IT,
GRQPX4CN7L,,12916-242962,1521,midsussex@moderndemocracy.com,parisa,2024-06-13 15:21:26.618129,FLEX IT,2024-07-11 10:00:54.965813
H9MMPQHHFQ,,12916-242946,792,tamworth@moderndemocracy.com,vilte,2024-06-13 10:27:06.922881,FLEX IT,2024-07-11 14:36:40.628580
HN6J1XQ224,,12916-242950,766,tamworth@moderndemocracy.com,vilte,2024-06-13 10:11:06.843477,FLEX IT,2024-07-11 13:27:49.743913
J2LQXQJ77Q,,12916-242955,470,peterbourough@moderndemocracy.com,diana,2024-06-13 10:31:45.463748,FLEX IT,2024-07-09 14:36:04.203138
K93G449KC6,,12916-242947,1542,midsussex@moderndemocracy.com,parisa,2024-06-13 15:50:59.273206,FLEX IT,2024-07-11 09:58:00.464251
KD2M5416PY,,12916-242949,845,tamworth@moderndemocracy.com,vilte,2024-06-13 10:52:43.386451,FLEX IT,2024-07-11 13:42:04.894879
KJHY9LLX7G,,12916-242960,858,brentwood@moderndemocracy.com,vilte,2024-06-13 10:56:35.283691,FLEX IT,2024-07-09 15:00:07.288753
L2K92KRX6H,,12916-242944,915,rochford@moderndemocracy.com,parisa,2024-06-13 11:39:33.704668,FLEX IT,2024-07-09 15:26:12.335893
L4QK600PX4,,12916-242973,1166,colchester@moderndemocracy.com,diana,2024-06-13 15:46:27.324384,FLEX IT,2024-07-09 15:09:08.023392
LDXCWMJJ24,,12916-242954,1334,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:56:36.205076,FLEX IT,2024-07-10 10:32:17.099257
LG4NR632J4,,12916-242952,472,peterbourough@moderndemocracy.com,diana,2024-06-13 10:32:42.002502,FLEX IT,2024-07-09 14:32:14.260646
LYWF6VVW3W,,12916-242968,704,peterbourough@moderndemocracy.com,vilte,2024-06-13 09:33:45.009155,FLEX IT,2024-07-09 14:29:17.774478
M657T6YKW9,,12916-242967,765,tamworth@moderndemocracy.com,vilte,2024-06-13 10:11:44.651632,FLEX IT,2024-07-11 13:29:02.936235
MJJMM9GTC2,,12916-242951,1558,midsussex@moderndemocracy.com,parisa,2024-06-13 16:30:18.801562,FLEX IT,2024-07-11 10:02:34.157022
MQCH7CQ0CK,,12916-242966,724,threerivers@moderndemocracy.com,vilte,2024-06-13 09:41:01.585918,FLEX IT,2024-07-11 16:10:06.242116
NVV7K61610,,12916-242943,1592,reigate@moderndemocracy.com,vilte,2024-06-14 09:29:46.735760,FLEX IT,2024-07-11 10:43:11.713859
PT4LP6Y9VY,,12916-242971,1299,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:16:48.018204,FLEX IT,2024-07-10 10:32:06.633734
Q9T3D2L0VF,,12916-242941,978,horsham@moderndemocracy.com,parisa,2024-06-13 12:26:12.341522,FLEX IT,2024-07-11 11:11:32.689304
QCM629KN41,,12916-242934,844,tamworth@moderndemocracy.com,vilte,2024-06-13 10:53:10.035461,FLEX IT,2024-07-11 13:32:32.847079
QQXDK7406V,,12916-242938,819,tamworth@moderndemocracy.com,vilte,2024-06-13 10:35:04.981341,FLEX IT,2024-07-11 13:42:02.274316
R2Q1523JCV,,12916-242939,474,peterbourough@moderndemocracy.com,diana,2024-06-13 10:35:07.532987,FLEX IT,2024-07-09 14:32:10.116595
R44W6X4C71,,12916-242953,422,fenland@moderndemocracy.com,diana,2024-06-13 10:08:37.859032,FLEX IT,2024-07-09 13:48:29.232396
R9MCQQNCJ9,,12916-242956,954,brentwood@moderndemocracy.com,vilte,2024-06-13 12:45:27.874647,FLEX IT,2024-07-09 14:58:20.519675
T73G67H6JD,,12916-242961,1529,midsussex@moderndemocracy.com,parisa,2024-06-13 15:11:39.775994,FLEX IT,2024-07-11 10:02:46.994635
TY97HQR9J2,,12916-242935,421,fenland@moderndemocracy.com,diana,2024-06-13 10:08:06.117945,FLEX IT,2024-07-09 13:47:10.937306
V76XF4Q7YV,,12916-242937,767,tamworth@moderndemocracy.com,vilte,2024-06-13 10:10:32.546625,FLEX IT,2024-07-11 13:29:30.112931
W4PRWWK369,,12916-242957,784,tamworth@moderndemocracy.com,vilte,2024-06-13 10:16:07.882330,FLEX IT,2024-07-11 13:32:23.939003
WV7VH0J49T,,12916-242936,837,tamworth@moderndemocracy.com,vilte,2024-06-13 10:46:39.513630,FLEX IT,2024-07-11 13:29:27.343674
WW7X1C2G45,,12916-242958,1300,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:17:32.820584,FLEX IT,2024-07-10 10:31:28.138828
X629K05Y09,,12916-242959,478,peterbourough@moderndemocracy.com,diana,2024-06-13 10:37:02.362247,FLEX IT,2024-07-09 14:36:51.085933
C26WXH34R9,,12915-243333,3413,southribble@moderndemocracy.com,parisa,2024-06-24 17:41:38.832224,FLEX IT,2024-07-09 16:46:12.266333
C7762M4QCP,,12915-243275,3640,bath@moderndemocracy.com,parisa,2024-06-25 11:20:19.184014,FLEX IT,2024-07-12 09:16:18.432398
C7D621FK0D,,12915-243269,3713,bath@moderndemocracy.com,diana,2024-06-25 12:06:58.408832,FLEX IT,2024-07-12 09:10:16.225849
CMWFY6YXG1,,12915-243223,3924,cardiff@moderndemocracy.com,parisa,2024-06-25 16:03:50.432059,FLEX IT,2024-07-12 11:38:22.689961
CN4DCX1430,,12915-243266,1855,rhmaidendheadwindsor@moderndemocracy.cc,parisa,2024-06-20 09:33:45.943926,FLEX IT,2024-07-10 16:29:45.401309
CQ6LWH37WL,,12915-243343,3895,cardiff@moderndemocracy.com,parisa,2024-06-25 15:34:38.337455,FLEX IT,2024-07-12 10:27:27.404640
D2KJP2T2GL,,12915-243267,1683,wealden@moderndemocracy.com,parisa,2024-06-18 14:05:03.620613,FLEX IT,2024-07-10 11:02:43.698948
D2PXDF9NQH,,12915-243287,3792,bath@moderndemocracy.com,parisa,2024-06-25 14:42:37.217783,FLEX IT,2024-07-12 09:20:37.828043
D9VP9107KH,,12915-243235,703,peterbourough@moderndemocracy.com,vilte,2024-06-13 09:33:16.432215,FLEX IT,2024-07-09 14:32:16.157489
DJ5TG7W940,,12915-243316,3444,blaenaugwent@moderndemocracy.com,diana,2024-06-25 09:17:35.948068,FLEX IT,2024-07-10 11:32:41.476248
DNW3V40WCV,,12915-243248,2978,southribble@moderndemocracy.com,parisa,2024-06-24 18:10:25.034840,FLEX IT,2024-07-09 16:44:06.932174
DP9XCX3D9V,,12915-243357,3628,merthyr@moderndemocracy.com,diana,2024-06-25 10:55:28.188197,FLEX IT,2024-07-10 12:05:25.781532
DQG6TT66LN,,12915-243349,2133,newham@moderndemocracy.com,diana,2024-06-19 11:40:52.850636,FLEX IT,
DT6922XGWX,,12915-243230,2999,merthyr@moderndemocracy.com,parisa,2024-06-24 18:27:47.457592,FLEX IT,2024-07-10 12:02:09.260194
DT910QMRQJ,,12915-243264,4008,cardiff@moderndemocracy.com,parisa,2024-06-25 17:03:46.832525,FLEX IT,2024-07-12 11:37:42.054705
DW4X7P5915,,12915-243206,2471,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-20 09:18:16.264026,FLEX IT,2024-07-10 16:30:46.496458
F5FP6GQD4J,,12915-243265,3945,cardiff@moderndemocracy.com,diana,2024-06-25 16:38:00.209311,FLEX IT,2024-07-12 11:37:11.664026
F734V7PMXP,,12915-243228,714,peterbourough@moderndemocracy.com,vilte,2024-06-13 09:37:30.288128,FLEX IT,2024-07-09 14:37:30.720695
FHN70F7H4X,,12915-243318,715,peterbourough@moderndemocracy.com,vilte,2024-06-13 09:37:06.137603,FLEX IT,2024-07-09 14:36:00.896706
FJ20X92NN2,,12915-243353,3987,cardiff@moderndemocracy.com,diana,2024-06-25 16:13:17.342035,FLEX IT,2024-07-12 10:27:10.937306
FMM6FF631J,,12915-243281,3790,bath@moderndemocracy.com,parisa,2024-06-25 14:43:38.234665,FLEX IT,2024-07-12 09:12:39.380004
FMX9L7GD7K,,12915-243347,3162,bath@moderndemocracy.com,diana,2024-06-25 09:30:34.749832,FLEX IT,2024-07-12 09:14:59.317037
FNX2R9NDC7,,12915-243257,3349,blaenaugwent@moderndemocracy.com,parisa,2024-06-24 18:07:47.641130,FLEX IT,2024-07-10 11:32:08.938937
FR4JJGPW4L,,12915-243326,3816,cardiff@moderndemocracy.com,parisa,2024-06-25 15:06:00.365534,FLEX IT,2024-07-12 10:25:37.431393
FR6P6WFN7F,,12915-243327,2963,bath@moderndemocracy.com,diana,2024-06-25 09:30:02.246755,FLEX IT,2024-07-12 09:12:31.623699
G0QHFYR9HP,,12915-243205,3672,bath@moderndemocracy.com,parisa,2024-06-25 11:57:00.216775,FLEX IT,2024-07-12 09:12:37.600317
G14MNXKPYD,,12915-243209,4079,cardiff@moderndemocracy.com,parisa,2024-06-25 18:15:52.611673,FLEX IT,2024-07-12 11:36:29.172602
G36F6P4Q2P,,12915-243224,3917,cardiff@moderndemocracy.com,parisa,2024-06-25 15:44:00.361801,FLEX IT,2024-07-12 10:28:54.824915
G37L4DDJ49,,12915-243217,3572,monmouthshire@moderndemocracy.com,parisa,2024-06-25 10:32:58.810999,FLEX IT,2024-07-10 12:28:34.490145
G46MQJ6RGP,,12915-243319,3653,bath@moderndemocracy.com,parisa,2024-06-25 12:01:11.437361,FLEX IT,2024-07-12 09:12:57.734404
G52565K715,,12915-243233,3592,monmouthshire@moderndemocracy.com,diana,2024-06-25 10:18:02.375668,FLEX IT,2024-07-10 12:28:48.327449
G69C61YPK7,,12915-243211,3397,southribble@moderndemocracy.com,parisa,2024-06-24 17:44:26.486254,FLEX IT,2024-07-09 16:45:55.966482
G69KN9DJ3Q,,12915-243297,4091,torfaen@moderndemocracy.com,parisa,2024-06-25 18:20:36.413634,FLEX IT,2024-07-10 09:37:45.308285
GC4D27LGQL,,12915-243311,3963,cardiff@moderndemocracy.com,diana,2024-06-25 16:24:10.572464,FLEX IT,2024-07-12 10:27:21.899379
GD76X7QN4X,,12915-243282,3396,southribble@moderndemocracy.com,parisa,2024-06-24 17:44:59.682193,FLEX IT,2024-07-09 16:44:15.242706
GGWTC77DF3,,12915-243259,3492,monmouthshire@moderndemocracy.com,parisa,2024-06-25 09:52:11.061585,FLEX IT,2024-07-10 12:33:20.993529
GK60DV9VLY,,12915-243213,3771,cardiff@moderndemocracy.com,diana,2024-06-25 15:02:55.127430,FLEX IT,2024-07-12 11:41:30.327634
GL22FMH3KP,,12915-243251,3961,cardiff@moderndemocracy.com,diana,2024-06-25 16:24:47.348697,FLEX IT,2024-07-12 11:39:00.944910
GP7H4GW62P,,12915-243277,2984,merthyr@moderndemocracy.com,diana,2024-06-25 08:52:08.190588,FLEX IT,2024-07-10 12:02:56.603222
GQYXPD92PK,,12915-243222,1996,neath@moderndemocracy.com,parisa,2024-06-20 17:28:36.501937,FLEX IT,2024-07-12 15:40:20.556342
GRY7Q213C6,,12915-243298,3552,monmouthshire@moderndemocracy.com,parisa,2024-06-25 10:00:32.585076,FLEX IT,2024-07-10 12:32:15.455583
GVHQ55CY5D,,12915-243332,827,peterbourough@moderndemocracy.com,vilte,2024-06-13 10:41:23.934940,FLEX IT,2024-07-09 14:29:05.276488
GYC07LMHX5,,12915-243348,1930,southoxfordshire@moderndemocracy.com,parisa,2024-06-20 15:01:41.231557,FLEX IT,2024-07-10 11:16:29.032303
H1FDW9MDV4,,12915-243308,2987,merthyr@moderndemocracy.com,parisa,2024-06-24 18:23:47.128985,FLEX IT,2024-07-10 12:04:02.868535
H1QVJV6Q45,,12915-243355,3605,monmouthshire@moderndemocracy.com,diana,2024-06-25 10:34:51.379533,FLEX IT,2024-07-10 12:31:07.466858
H4006TGMX5,,12915-243253,3954,cardiff@moderndemocracy.com,diana,2024-06-25 16:34:16.294027,FLEX IT,2024-07-12 11:41:35.225678
H61940N9JM,,12915-243358,2960,monmouthshire@moderndemocracy.com,diana,2024-06-25 09:56:40.157361,FLEX IT,2024-07-10 12:31:37.790604
H6FYWRDYFF,,12915-243284,3953,cardiff@moderndemocracy.com,diana,2024-06-25 16:34:38.609473,FLEX IT,2024-07-12 10:26:22.718858
H73RHY30JW,,12915-243350,2235,barking@moderndemocracy.com,diana,2024-06-19 14:44:29.676264,FLEX IT,2024-07-10 14:54:07.816053
H9KT2FLX40,,12915-243215,2973,bath@moderndemocracy.com,diana,2024-06-25 09:31:00.193437,FLEX IT,2024-07-12 09:20:31.979147
HH20K61XFP,,12915-243296,3791,bath@moderndemocracy.com,parisa,2024-06-25 14:43:00.141950,FLEX IT,2024-07-12 09:15:26.329125
HPWPF964RT,,12915-243320,3607,monmouthshire@moderndemocracy.com,diana,2024-06-25 10:33:50.733230,FLEX IT,2024-07-10 12:31:15.974131
HTG6V7RDYR,,12915-243346,3449,blaenaugwent@moderndemocracy.com,diana,2024-06-25 09:15:18.434871,FLEX IT,2024-07-10 11:32:27.841207
HX3NGFYFT4,,12915-243238,2965,bath@moderndemocracy.com,diana,2024-06-25 09:28:55.127793,FLEX IT,2024-07-12 09:20:13.374367
HY02M7TV4M,,12915-243323,3625,merthyr@moderndemocracy.com,diana,2024-06-25 10:56:52.363090,FLEX IT,2024-07-10 12:05:31.376530
HYDY0G2HP7,,12915-243243,4025,cardiff@moderndemocracy.com,diana,2024-06-25 16:42:39.837523,FLEX IT,2024-07-12 11:38:45.127578
J201QGWWFW,,12915-243336,3274,blaenaugwent@moderndemocracy.com,parisa,2024-06-25 09:32:05.022829,FLEX IT,2024-07-10 11:33:15.623113
J314XWCY7N,,12915-243354,,,,,FLEX IT,
J329C2MQ7C,,12915-243306,2993,southribble@moderndemocracy.com,parisa,2024-06-24 18:13:09.550430,FLEX IT,2024-07-09 16:45:21.887986
J3CW5JHKHX,,12915-243364,3693,bath@moderndemocracy.com,diana,2024-06-25 11:29:45.253491,FLEX IT,2024-07-12 09:16:01.175382
J4Y1009YNJ,,12915-243331,3802,cardiff@moderndemocracy.com,parisa,2024-06-25 15:02:26.796298,FLEX IT,2024-07-12 10:28:35.230348
J6QN61VQMG,,12915-243279,3729,bath@moderndemocracy.com,diana,2024-06-25 11:55:54.786089,FLEX IT,2024-07-12 09:15:38.763483
J7FYTRWP9J,,12915-243293,3814,cardiff@moderndemocracy.com,parisa,2024-06-25 15:51:16.840551,FLEX IT,2024-07-12 10:26:49.575267
J9KY6Q0YQX,,12915-243245,2607,neath@moderndemocracy.com,diana,2024-06-20 15:39:46.626063,FLEX IT,2024-07-12 15:39:21.411232
JJP42V0GWH,,12915-243301,875,brentwood@moderndemocracy.com,parisa,2024-06-13 11:20:52.340997,FLEX IT,2024-07-09 15:00:27.783200
JTJWT02XKX,,12915-243359,4022,cardiff@moderndemocracy.com,diana,2024-06-25 17:00:40.684401,FLEX IT,2024-07-12 10:29:28.799057
JY32GN4N69,,12915-243292,1894,spelthorne@moderndemocracy.com,parisa,2024-06-20 10:59:10.061703,FLEX IT,2024-07-11 16:45:55.040405
K4K2DM4KJ4,,12915-243227,4077,cardiff@moderndemocracy.com,parisa,2024-06-25 18:16:47.031194,FLEX IT,2024-07-12 11:37:36.078513
K67QW44PJ2,,12915-243324,3398,southribble@moderndemocracy.com,parisa,2024-06-24 17:43:48.591627,FLEX IT,2024-07-09 16:46:33.450200
K7GHDPGF61,,12915-243268,3776,bath@moderndemocracy.com,diana,2024-06-25 14:26:36.798104,FLEX IT,2024-07-12 09:13:02.343903
K91DH2V2TY,,12915-243313,3918,cardiff@moderndemocracy.com,parisa,2024-06-25 16:07:45.213075,FLEX IT,2024-07-12 11:38:25.986257
VFNQJKJKJJ,,12915-243330,3361,westlancashire@moderndemocracy.com,parisa,2024-06-24 16:06:32.627290,FLEX IT,2024-07-09 16:26:19.936007
KGR9V2XVX6,,12915-243276,3263,merthyr@moderndemocracy.com,parisa,2024-06-25 08:58:03.382995,FLEX IT,2024-07-10 12:03:06.158891
KGXMCQ7J7N,,12915-243218,3937,cardiff@moderndemocracy.com,parisa,2024-06-25 16:11:46.578486,FLEX IT,2024-07-12 11:36:43.648890
KH2331C295,,12915-243247,2136,newham@moderndemocracy.com,diana,2024-06-19 11:49:09.276090,FLEX IT,2024-07-10 13:54:23.184464
KJ7PX612WH,,12915-243231,3598,merthyr@moderndemocracy.com,diana,2024-06-25 10:42:56.044302,FLEX IT,2024-07-10 12:05:08.190677
KJW74D6CX9,,12915-243236,3389,merthyr@moderndemocracy.com,diana,2024-06-25 09:03:45.780121,FLEX IT,2024-07-10 12:05:13.403159
KMQ2GNFNLQ,,12915-243288,3943,cardiff@moderndemocracy.com,diana,2024-06-25 16:39:02.520859,FLEX IT,2024-07-12 10:30:27.306771
KP3WYGD167,,12915-243304,2979,southribble@moderndemocracy.com,parisa,2024-06-24 18:09:11.728437,FLEX IT,2024-07-09 16:46:30.008782
KPJ1H2JYFR,,12915-243242,3606,monmouthshire@moderndemocracy.com,diana,2024-06-25 10:34:21.644006,FLEX IT,2024-07-10 12:32:17.574220
KQK0W57RDF,,12915-243334,3479,merthyr@moderndemocracy.com,diana,2024-06-25 09:01:55.875897,FLEX IT,2024-07-10 12:01:30.483883
KX2QJQJ9F2,,12915-243335,3518,westlancashire@moderndemocracy.com,parisa,2024-06-24 16:25:15.718260,FLEX IT,2024-07-09 16:27:11.161851
L0V6L39429,,12915-243294,462,peterbourough@moderndemocracy.com,diana,2024-06-13 10:28:30.768972,FLEX IT,2024-07-09 14:36:26.121303
L49H92NG3Y,,12915-243310,2193,barking@moderndemocracy.com,diana,2024-06-19 14:03:56.186209,FLEX IT,2024-07-10 14:59:38.634021
L7HQQPH704,,12915-243249,2000,neath@moderndemocracy.com,parisa,2024-06-20 17:26:28.915585,FLEX IT,2024-07-12 15:41:48.128282
LJ4LMHC57C,,12915-243237,3944,cardiff@moderndemocracy.com,diana,2024-06-25 16:38:37.561984,FLEX IT,2024-07-12 10:28:41.143521
LQG22GDWNF,,12915-243303,,,,,FLEX IT,
LRY530YYJM,,12915-243317,3385,blaenaugwent@moderndemocracy.com,diana,2024-06-25 09:15:39.243621,FLEX IT,2024-07-10 11:31:38.418199
LTFV7Q1726,,12915-243240,,,,,FLEX IT,
LV196K14H1,,12915-243340,3997,cardiff@moderndemocracy.com,parisa,2024-06-25 16:56:00.347315,FLEX IT,2024-07-12 10:27:31.350238
LVVJY3HQ4N,,12915-243234,3454,blaenaugwent@moderndemocracy.com,diana,2024-06-25 09:11:52.821793,FLEX IT,2024-07-10 11:33:14.362973
LX7H0QN4WH,,12915-243289,2971,bath@moderndemocracy.com,diana,2024-06-25 09:32:39.617038,FLEX IT,2024-07-12 09:10:19.028101
M52KXDLC4G,,12915-243244,898,brentwood@moderndemocracy.com,parisa,2024-06-13 11:25:27.103473,FLEX IT,2024-07-09 14:57:20.136670
M6Q0Q3W917,,12915-243352,3717,bath@moderndemocracy.com,diana,2024-06-25 12:05:00.791758,FLEX IT,2024-07-12 09:11:50.809587
M6VP7QY310,,12915-243291,4092,torfaen@moderndemocracy.com,parisa,2024-06-25 18:21:01.297068,FLEX IT,2024-07-10 09:32:45.089452
M7R760YFHV,,12915-243315,763,lichfield@moderndemocracy.commehdi,vilte,2024-06-13 10:00:24.220028,FLEX IT,2024-07-11 12:23:19.758972
MDV49JCN75,,12915-243225,3292,blaenaugwent@moderndemocracy.com,parisa,2024-06-25 09:16:19.673912,FLEX IT,2024-07-10 11:32:43.304956
MG6JQ9J0KQ,,12915-243232,3751,cardiff@moderndemocracy.com,diana,2024-06-25 14:54:17.270556,FLEX IT,2024-07-12 10:26:30.138117
MJFPWVL710,,12915-243325,3648,bath@moderndemocracy.com,parisa,2024-06-25 11:32:43.686492,FLEX IT,2024-07-12 09:10:37.754129
MTXHY3C63H,,12915-243273,3641,bath@moderndemocracy.com,parisa,2024-06-25 11:19:50.654092,FLEX IT,2024-07-12 09:12:08.923583
MY9QM4P796,,12915-243356,2981,merthyr@moderndemocracy.com,parisa,2024-06-24 18:24:31.475783,FLEX IT,2024-07-10 12:04:05.439159
N39G16HNP0,,12915-243274,3786,bath@moderndemocracy.com,parisa,2024-06-25 14:30:34.387778,FLEX IT,2024-07-12 09:19:19.937462
N6P5WGH02P,,12915-243312,3956,cardiff@moderndemocracy.com,diana,2024-06-25 16:33:34.417748,FLEX IT,2024-07-12 10:28:06.083876
P2HNP2Y7YH,,12915-243226,3443,blaenaugwent@moderndemocracy.com,diana,2024-06-25 09:18:16.897686,FLEX IT,2024-07-10 11:31:58.980784
P2NCYV2HPX,,12915-243314,3399,southribble@moderndemocracy.com,parisa,2024-06-24 17:58:52.718229,FLEX IT,2024-07-09 16:46:06.798713
PGFQL6HJ29,,12915-243299,2962,bath@moderndemocracy.com,diana,2024-06-25 09:28:03.948210,FLEX IT,2024-07-12 09:21:04.283461
PXNR43HC65,,12915-243344,3357,westlancashire@moderndemocracy.com,parisa,2024-06-24 16:05:52.534987,FLEX IT,2024-07-09 16:25:54.607937
Q00K70F2Y7,,12915-243321,3004,neath@moderndemocracy.com,parisa,2024-06-20 17:25:12.160171,FLEX IT,2024-07-12 15:39:47.332801
Q1P7G9QLW7,,12915-243328,2366,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:15:22.025576,FLEX IT,2024-07-10 16:29:10.223618
Q3G0HT6YPC,,12915-243220,3603,monmouthshire@moderndemocracy.com,diana,2024-06-25 10:35:35.790914,FLEX IT,2024-07-10 12:31:30.029683
Q92JPKQF40,,12915-243341,2347,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:09:16.435834,FLEX IT,2024-07-10 16:30:37.074115
QG73HNW4JY,,12915-243271,3841,cardiff@moderndemocracy.com,diana,2024-06-25 15:52:31.089682,FLEX IT,2024-07-12 10:27:49.945651
QHDQQJQX50,,12915-243307,3634,bath@moderndemocracy.com,parisa,2024-06-25 11:25:12.244506,FLEX IT,2024-07-12 09:15:10.931628
